order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel
ORD-20260628-0222,2026-06-28,16:30:35,CUST0255,Priya Joshi,Central,Raipur,Divya Nair,Dairy,Mother Dairy Curd 400g,DAI-003,47,50,15,No,UPI,Distributor
ORD-20260628-0123,2026-06-28,16:51:42,CUST0094,Ravi Reddy,East,Patna,Karan Patel,Dairy,Amul Full Cream Milk 1L,DAI-001,27,68,0,No,Credit,Distributor
ORD-20260628-0187,2026-06-28,18:39:27,CUST0082,Sunita Gupta,West,Mumbai,Pooja Verma,Snacks,Kurkure Masala 90g,SNK-002,11,30,0,No,Cash,In-Store
ORD-20260628-0066,2026-06-28,13:08:12,CUST0049,Raj Shah,North,Jaipur,Arjun Mehta,Household,Vim Dishwash Gel 500ml,HH-002,47,90,15,No,Credit,Distributor
ORD-20260628-0153,2026-06-28,09:29:34,CUST0068,Shweta Mehta,West,Pune,Sneha Iyer,Household,Ariel Detergent 1kg,HH-001,4,220,5,No,Credit,Online
ORD-20260628-0247,2026-06-28,09:39:47,CUST0276,Sunil Joshi,South,Chennai,Pooja Verma,Personal Care,Colgate Toothpaste 200g,PC-003,24,110,0,No,Credit,Distributor
ORD-20260628-0283,2026-06-28,14:46:49,CUST0227,Neha Pillai,East,Kolkata,Vikram Singh,Dairy,Britannia Cheese Slice,DAI-005,19,115,15,No,UPI,In-Store
ORD-20260628-0140,2026-06-28,17:02:51,CUST0277,Suresh Reddy,North,Lucknow,Priya Sharma,Snacks,Good Day Biscuits 200g,SNK-004,14,45,10,No,Cash,In-Store
ORD-20260628-0057,2026-06-28,15:46:25,CUST0006,Ajay Pillai,North,Chandigarh,Arjun Mehta,Personal Care,Head & Shoulders 340ml,PC-002,15,290,10,No,UPI,Distributor
ORD-20260628-0138,2026-06-28,12:42:38,CUST0005,Shweta Singh,North,Jaipur,Priya Sharma,Dairy,Amul Butter 500g,DAI-002,20,260,15,No,UPI,Online
ORD-20260628-0202,2026-06-28,11:48:06,CUST0196,Neha Pillai,South,Chennai,Priya Sharma,Snacks,Maggi Noodles 70g,SNK-006,23,14,0,No,UPI,Online
ORD-20260628-0238,2026-06-28,17:03:32,CUST0063,Sanjay Mishra,Central,Indore,Nikhil Joshi,Snacks,Maggi Noodles 70g,SNK-006,19,14,5,No,Credit,Distributor
ORD-20260628-0058,2026-06-28,15:10:37,CUST0214,Sunil Mishra,South,Bangalore,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,39,95,0,No,Cash,In-Store
ORD-20260628-0151,2026-06-28,15:55:39,CUST0252,Shweta Iyer,East,Patna,Divya Nair,Personal Care,Nivea Lotion 200ml,PC-004,20,220,0,No,Cash,In-Store
ORD-20260628-0149,2026-06-28,09:56:22,CUST0270,Ravi Pillai,Central,Raipur,Karan Patel,Dairy,Amul Ice Cream 750ml,DAI-006,16,195,0,No,Card,Online
ORD-20260628-0031,2026-06-28,19:42:27,CUST0280,Arun Das,Central,Raipur,Arjun Mehta,Household,Scotch Brite Scrub Pad,HH-006,31,45,0,No,Card,Distributor
ORD-20260628-0098,2026-06-28,16:50:50,CUST0070,Sunita Iyer,North,Chandigarh,Karan Patel,Snacks,Good Day Biscuits 200g,SNK-004,30,45,0,No,UPI,Distributor
ORD-20260628-0101,2026-06-28,13:25:29,CUST0155,Sanjay Kumar,East,Bhubaneswar,Pooja Verma,Personal Care,Colgate Toothpaste 200g,PC-003,5,110,5,No,Card,Online
ORD-20260628-0161,2026-06-28,10:39:53,CUST0120,Geeta Reddy,Central,Bhopal,Arjun Mehta,Household,Good Knight Refill,HH-005,7,75,5,No,UPI,Online
ORD-20260628-0002,2026-06-28,12:55:02,CUST0009,Meena Sharma,East,Guwahati,Vikram Singh,Snacks,Hide & Seek Cookies 150g,SNK-003,30,55,0,No,Card,Online
ORD-20260628-0053,2026-06-28,20:43:32,CUST0276,Sunil Joshi,West,Mumbai,Anjali Rao,Personal Care,Gillette Mach3 Razor,PC-006,14,350,10,No,UPI,Online
ORD-20260628-0228,2026-06-28,13:03:24,CUST0003,Meena Joshi,East,Kolkata,Pooja Verma,Beverages,Red Bull 250ml,BEV-003,31,125,5,No,Cash,In-Store
ORD-20260628-0192,2026-06-28,15:57:04,CUST0138,Priya Verma,South,Hyderabad,Karan Patel,Dairy,Amul Full Cream Milk 1L,DAI-001,21,68,5,No,UPI,Online
ORD-20260628-0234,2026-06-28,17:27:13,CUST0145,Rekha Singh,North,Jaipur,Rohan Das,Beverages,Maaza Mango 600ml,BEV-002,8,40,10,No,UPI,In-Store
ORD-20260628-0166,2026-06-28,11:09:28,CUST0262,Sunil Sharma,North,Jaipur,Rohan Das,Snacks,Haldirams Bhujia 400g,SNK-005,17,130,0,Yes,UPI,Online
ORD-20260628-0110,2026-06-28,20:29:22,CUST0281,Geeta Singh,South,Chennai,Priya Sharma,Snacks,Hide & Seek Cookies 150g,SNK-003,48,55,5,No,Card,In-Store
ORD-20260628-0250,2026-06-28,13:43:54,CUST0085,Ajay Singh,South,Kochi,Vikram Singh,Dairy,Mother Dairy Curd 400g,DAI-003,28,50,0,No,Credit,Distributor
ORD-20260628-0147,2026-06-28,11:24:14,CUST0098,Ajay Joshi,West,Surat,Divya Nair,Beverages,Tropicana Orange 1L,BEV-001,12,95,0,No,Cash,Distributor
ORD-20260628-0010,2026-06-28,20:42:50,CUST0216,,North,Jaipur,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,55,50,0,No,Card,Distributor
ORD-20260628-0144,2026-06-28,14:15:49,CUST0025,Geeta Iyer,North,Jaipur,Priya Sharma,Personal Care,Dove Soap 100g,PC-001,26,55,0,No,Cash,In-Store
